     0.000      0.000
     0.200      0.000
     0.400      0.000
     0.600      0.000
     0.800      0.000
     1.000      0.000
     1.200     -0.000
     1.400      0.000
     1.600      0.000
     1.800      0.000
     2.000      0.000
     2.200      0.000
     2.400      0.000
     2.600      0.066
     2.800      1.057
     3.000      1.877
     3.200      1.855
     3.400      1.585
     3.600      1.310
     3.800      1.100
     4.000      0.956
     4.200      0.870
     4.400      0.827
     4.600      0.814
     4.800      0.821
     5.000      0.848
     5.200      0.896
     5.400      0.963
     5.600      1.043
     5.800      1.101
     6.000      1.113
     6.200      1.091
     6.400      1.054
     6.600      1.018
     6.800      0.990
     7.000      0.973
     7.200      0.965
     7.400      0.963
     7.600      0.967
     7.800      0.974
     8.000      0.984
     8.200      0.997
     8.400      1.008
     8.600      1.015
     8.800      1.017
     9.000      1.015
     9.200      1.010
     9.400      1.005
     9.600      1.000
     9.800      0.997
    10.000      0.994
    10.200      0.994
    10.400      0.994
    10.600      0.995
    10.800      0.997
    11.000      0.999
    11.200      1.001
    11.400      1.002
    11.600      1.003
    11.800      1.003
    12.000      1.002
    12.200      1.001
    12.400      1.001
    12.600      1.000
    12.800      0.999
    13.000      0.999
    13.200      0.999
    13.400      0.999
    13.600      0.999
    13.800      1.000
    14.000      1.000
    14.200      1.000
    14.400      1.001
    14.600      1.001
    14.800      1.000
    15.000      1.000
